,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents_length,consequents_length
374,frozenset({'financial'}),frozenset({'modelling'}),0.024889018266501712,0.025034568080925697,0.004584819154355578,0.18421052631578946,7.358246634026927,0.003961733332095438,1.195118916545962,1,1
375,frozenset({'modelling'}),frozenset({'financial'}),0.025034568080925697,0.024889018266501712,0.004584819154355578,0.18313953488372092,7.358246634026927,0.003961733332095438,1.1937301698089802,1,1
376,frozenset({'risk'}),frozenset({'financial'}),0.006840841277927371,0.024889018266501712,0.006840841277927371,1.0,40.17836257309941,0.006670579454402798,inf,1,1
377,frozenset({'financial'}),frozenset({'risk'}),0.024889018266501712,0.006840841277927371,0.006840841277927371,0.27485380116959063,40.17836257309941,0.006670579454402798,1.369598517269955,1,1
378,frozenset({'flow'}),frozenset({'fluid'}),0.004075394803871625,0.004075394803871625,0.004075394803871625,1.0,245.375,0.004058785961064201,inf,1,1
379,frozenset({'fluid'}),frozenset({'flow'}),0.004075394803871625,0.004075394803871625,0.004075394803871625,1.0,245.375,0.004058785961064201,inf,1,1
380,frozenset({'fourier'}),frozenset({'mathematics'}),0.005094243504839531,0.05348955680081508,0.005094243504839531,1.0,18.695238095238093,0.004821754677530234,inf,1,1
381,frozenset({'mathematics'}),frozenset({'fourier'}),0.05348955680081508,0.005094243504839531,0.005094243504839531,0.09523809523809523,18.695238095238093,0.004821754677530234,1.0996326782314931,1,1
382,frozenset({'fourier'}),frozenset({'poisson'}),0.005094243504839531,0.005094243504839531,0.005094243504839531,1.0,196.3,0.005068292187952931,inf,1,1
383,frozenset({'poisson'}),frozenset({'fourier'}),0.005094243504839531,0.005094243504839531,0.005094243504839531,1.0,196.3,0.005068292187952931,inf,1,1
384,frozenset({'genetics'}),frozenset({'genetic'}),0.004512044247143585,0.0046575940615675715,0.004512044247143585,1.0,214.703125,0.0044910289766525585,inf,1,1
385,frozenset({'genetic'}),frozenset({'genetics'}),0.0046575940615675715,0.004512044247143585,0.004512044247143585,0.96875,214.703125,0.0044910289766525585,31.855614584091406,1,1
386,frozenset({'genotype'}),frozenset({'genetic'}),0.004512044247143585,0.0046575940615675715,0.004512044247143585,1.0,214.703125,0.0044910289766525585,inf,1,1
387,frozenset({'genetic'}),frozenset({'genotype'}),0.0046575940615675715,0.004512044247143585,0.004512044247143585,0.96875,214.703125,0.0044910289766525585,31.855614584091406,1,1
388,frozenset({'phenotype'}),frozenset({'genetic'}),0.004512044247143585,0.0046575940615675715,0.004512044247143585,1.0,214.703125,0.0044910289766525585,inf,1,1
389,frozenset({'genetic'}),frozenset({'phenotype'}),0.0046575940615675715,0.004512044247143585,0.004512044247143585,0.96875,214.703125,0.0044910289766525585,31.855614584091406,1,1
390,frozenset({'statistical'}),frozenset({'genetic'}),0.05152463430609126,0.0046575940615675715,0.004512044247143585,0.08757062146892655,18.80168608757062,0.004272063416375094,1.0908706244650312,1,1
391,frozenset({'genetic'}),frozenset({'statistical'}),0.0046575940615675715,0.05152463430609126,0.004512044247143585,0.96875,18.80168608757062,0.004272063416375094,30.35121170220508,1,1
392,frozenset({'genetics'}),frozenset({'genotype'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
393,frozenset({'genotype'}),frozenset({'genetics'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
394,frozenset({'genetics'}),frozenset({'phenotype'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
395,frozenset({'phenotype'}),frozenset({'genetics'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
396,frozenset({'genetics'}),frozenset({'statistical'}),0.004512044247143585,0.05152463430609126,0.004512044247143585,1.0,19.408192090395477,0.004279562817336609,inf,1,1
397,frozenset({'statistical'}),frozenset({'genetics'}),0.05152463430609126,0.004512044247143585,0.004512044247143585,0.08757062146892655,19.40819209039548,0.004279562817336609,1.091030143456691,1,1
398,frozenset({'phenotype'}),frozenset({'genotype'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
399,frozenset({'genotype'}),frozenset({'phenotype'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
400,frozenset({'genotype'}),frozenset({'statistical'}),0.004512044247143585,0.05152463430609126,0.004512044247143585,1.0,19.408192090395477,0.004279562817336609,inf,1,1
401,frozenset({'statistical'}),frozenset({'genotype'}),0.05152463430609126,0.004512044247143585,0.004512044247143585,0.08757062146892655,19.40819209039548,0.004279562817336609,1.091030143456691,1,1
402,frozenset({'geographic'}),frozenset({'geography'}),0.004512044247143585,0.011207335710646969,0.004439269339931592,0.9838709677419355,87.78812316715543,0.00438870134531256,61.30514518593995,1,1
403,frozenset({'geography'}),frozenset({'geographic'}),0.011207335710646969,0.004512044247143585,0.004439269339931592,0.3961038961038961,87.78812316715543,0.00438870134531256,1.6484424213541922,1,1
404,frozenset({'geostatistics'}),frozenset({'modelling'}),0.004512044247143585,0.025034568080925697,0.004512044247143585,1.0,39.94476744186046,0.00439908716825432,inf,1,1
405,frozenset({'modelling'}),frozenset({'geostatistics'}),0.025034568080925697,0.004512044247143585,0.004512044247143585,0.18023255813953487,39.94476744186046,0.00439908716825432,1.2143541020531299,1,1
406,frozenset({'geostatistics'}),frozenset({'spatial'}),0.004512044247143585,0.006913616185139364,0.004512044247143585,1.0,144.6421052631579,0.004480849705008468,inf,1,1
407,frozenset({'spatial'}),frozenset({'geostatistics'}),0.006913616185139364,0.004512044247143585,0.004512044247143585,0.6526315789473685,144.6421052631579,0.004480849705008468,2.8657986605006474,1,1
408,frozenset({'spatiotemporal'}),frozenset({'geostatistics'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
409,frozenset({'geostatistics'}),frozenset({'spatiotemporal'}),0.004512044247143585,0.004512044247143585,0.004512044247143585,1.0,221.6290322580645,0.004491685703855403,inf,1,1
410,frozenset({'geostatistics'}),frozenset({'statistical'}),0.004512044247143585,0.05152463430609126,0.004512044247143585,1.0,19.408192090395477,0.004279562817336609,inf,1,1
411,frozenset({'statistical'}),frozenset({'geostatistics'}),0.05152463430609126,0.004512044247143585,0.004512044247143585,0.08757062146892655,19.40819209039548,0.004279562817336609,1.091030143456691,1,1
412,frozenset({'module'}),frozenset({'grammar'}),0.15137180700094607,0.005167018412051525,0.004002619896659632,0.026442307692307692,5.117517605633803,0.0032204789828202338,1.0218531366434236,1,1
413,frozenset({'grammar'}),frozenset({'module'}),0.005167018412051525,0.15137180700094607,0.004002619896659632,0.7746478873239436,5.117517605633803,0.0032204789828202338,3.765787606433301,1,1
414,frozenset({'greek'}),frozenset({'literary'}),0.011716760061130923,0.028236663998253402,0.004948693690415545,0.42236024844720493,14.957866427610936,0.0046178514734212354,1.6822999687772169,1,1
415,frozenset({'literary'}),frozenset({'greek'}),0.028236663998253402,0.011716760061130923,0.004948693690415545,0.17525773195876287,14.957866427610934,0.0046178514734212354,1.1982934284258788,1,1
416,frozenset({'holomorphic'}),frozenset({'singularity'}),0.005094243504839531,0.005094243504839531,0.005094243504839531,1.0,196.3,0.005068292187952931,inf,1,1
417,frozenset({'singularity'}),frozenset({'holomorphic'}),0.005094243504839531,0.005094243504839531,0.005094243504839531,1.0,196.3,0.005068292187952931,inf,1,1
418,frozenset({'honour'}),frozenset({'module'}),0.005676442762535478,0.15137180700094607,0.005312568226475511,0.9358974358974359,6.182772435897436,0.004453314828173073,13.238599810785242,1,1
419,frozenset({'module'}),frozenset({'honour'}),0.15137180700094607,0.005676442762535478,0.005312568226475511,0.035096153846153846,6.182772435897436,0.004453314828173073,1.0304897852784884,1,1
420,frozenset({'hypothesis'}),frozenset({'likelihood'}),0.005967542391383451,0.017029328287606435,0.004512044247143585,0.7560975609756098,44.39972899728997,0.004410421008690508,4.030179754020814,1,1
421,frozenset({'likelihood'}),frozenset({'hypothesis'}),0.017029328287606435,0.005967542391383451,0.004512044247143585,0.2649572649572649,44.39972899728996,0.004410421008690508,1.352346483025676,1,1
422,frozenset({'statistic'}),frozenset({'hypothesis'}),0.023287970307837857,0.005967542391383451,0.004512044247143585,0.19375,32.467301829268294,0.004373072297122284,1.2329084745533228,1,1
423,frozenset({'hypothesis'}),frozenset({'statistic'}),0.005967542391383451,0.023287970307837857,0.004512044247143585,0.7560975609756098,32.467301829268294,0.004373072297122284,4.004519321737865,1,1
424,frozenset({'implement'}),frozenset({'programming'}),0.01229895931882687,0.04286442034786406,0.008296339422167237,0.6745562130177515,15.73697270471464,0.007769151660083762,2.941016599294745,1,1
425,frozenset({'programming'}),frozenset({'implement'}),0.04286442034786406,0.01229895931882687,0.008296339422167237,0.1935483870967742,15.736972704714638,0.007769151660083762,1.2247492904446549,1,1
426,frozenset({'implement'}),frozenset({'software'}),0.01229895931882687,0.01804817698857434,0.006040317298595444,0.49112426035502954,27.21184863523573,0.005818343504033981,1.9296495126619875,1,1
427,frozenset({'software'}),frozenset({'implement'}),0.01804817698857434,0.01229895931882687,0.006040317298595444,0.3346774193548387,27.21184863523573,0.005818343504033981,1.4845445944783695,1,1
428,frozenset({'implement'}),frozenset({'statistical'}),0.01229895931882687,0.05152463430609126,0.004803143875991558,0.3905325443786982,7.579530638852672,0.0041694444947435105,1.556236279633695,1,1
429,frozenset({'statistical'}),frozenset({'implement'}),0.05152463430609126,0.01229895931882687,0.004803143875991558,0.09322033898305083,7.579530638852671,0.0041694444947435105,1.0892404000035367,1,1
430,frozenset({'markov'}),frozenset({'inference'}),0.009533512844771124,0.004512044247143585,0.004512044247143585,0.47328244274809156,104.89312977099236,0.004469028615357266,1.889984379762669,1,1
431,frozenset({'inference'}),frozenset({'markov'}),0.004512044247143585,0.009533512844771124,0.004512044247143585,1.0,104.89312977099236,0.004469028615357266,inf,1,1
432,frozenset({'inference'}),frozenset({'statistical'}),0.004512044247143585,0.05152463430609126,0.004512044247143585,1.0,19.408192090395477,0.004279562817336609,inf,1,1
433,frozenset({'statistical'}),frozenset({'inference'}),0.05152463430609126,0.004512044247143585,0.004512044247143585,0.08757062146892655,19.40819209039548,0.004279562817336609,1.091030143456691,1,1
434,frozenset({'invertebrate'}),frozenset({'vertebrate'}),0.005239793319263518,0.004293719525507605,0.004002619896659632,0.7638888888888888,177.9084274952919,0.003980121693775086,4.217108952597849,1,1
435,frozenset({'vertebrate'}),frozenset({'invertebrate'}),0.004293719525507605,0.005239793319263518,0.004002619896659632,0.9322033898305084,177.9084274952919,0.003980121693775086,14.672713048540855,1,1
436,frozenset({'ring'}),frozenset({'irreducibles'}),0.005167018412051525,0.005167018412051525,0.005167018412051525,1.0,193.53521126760563,0.005140320332781045,inf,1,1
437,frozenset({'irreducibles'}),frozenset({'ring'}),0.005167018412051525,0.005167018412051525,0.005167018412051525,1.0,193.53521126760563,0.005140320332781045,inf,1,1
438,frozenset({'linguistic'}),frozenset({'language'}),0.008660213958227204,0.02969216214249327,0.004075394803871625,0.4705882352941176,15.848904267589386,0.0038182543268352595,1.8328036937308456,1,1
439,frozenset({'language'}),frozenset({'linguistic'}),0.02969216214249327,0.008660213958227204,0.004075394803871625,0.13725490196078433,15.848904267589388,0.0038182543268352595,1.1490529338211457,1,1
440,frozenset({'module'}),frozenset({'language'}),0.15137180700094607,0.02969216214249327,0.014773306164034642,0.09759615384615385,3.286933210784314,0.010278749926760353,1.0752478970397517,1,1
441,frozenset({'language'}),frozenset({'module'}),0.02969216214249327,0.15137180700094607,0.014773306164034642,0.49754901960784315,3.286933210784314,0.010278749926760353,1.6889770865542146,1,1
442,frozenset({'student'}),frozenset({'language'}),0.08842151226257186,0.02969216214249327,0.006476966741867404,0.07325102880658436,2.467015653998225,0.0038515408628826634,1.047001796622443,1,1
443,frozenset({'language'}),frozenset({'student'}),0.02969216214249327,0.08842151226257186,0.006476966741867404,0.2181372549019608,2.467015653998225,0.0038515408628826634,1.1659060282033564,1,1
444,frozenset({'writing'}),frozenset({'language'}),0.026126191689105596,0.02969216214249327,0.008223564514955244,0.3147632311977716,10.600886176197498,0.007447821395156461,1.416018348743272,1,1
445,frozenset({'language'}),frozenset({'writing'}),0.02969216214249327,0.026126191689105596,0.008223564514955244,0.2769607843137255,10.6008861761975,0.007447821395156461,1.3469169959011693,1,1
446,frozenset({'translating'}),frozenset({'latin'}),0.006840841277927371,0.007932464886107271,0.005530892948111491,0.8085106382978723,101.92426312707396,0.005476628214882899,5.180797127816994,1,1
447,frozenset({'latin'}),frozenset({'translating'}),0.007932464886107271,0.006840841277927371,0.005530892948111491,0.6972477064220183,101.92426312707397,0.005476628214882899,3.2804347969910874,1,1
448,frozenset({'management'}),frozenset({'leadership'}),0.03165708463721709,0.008005239793319264,0.005676442762535478,0.1793103448275862,22.399122257053293,0.005423020208857152,1.2087331111762076,1,1
449,frozenset({'leadership'}),frozenset({'management'}),0.008005239793319264,0.03165708463721709,0.005676442762535478,0.7090909090909091,22.399122257053293,0.005423020208857152,3.3286787715595665,1,1
450,frozenset({'mentoring'}),frozenset({'leadership'}),0.005676442762535478,0.008005239793319264,0.005676442762535478,1.0,124.91818181818182,0.00563100147704833,inf,1,1
451,frozenset({'leadership'}),frozenset({'mentoring'}),0.008005239793319264,0.005676442762535478,0.005676442762535478,0.7090909090909091,124.91818181818182,0.00563100147704833,3.417987228003785,1,1
452,frozenset({'participate'}),frozenset({'leadership'}),0.006913616185139364,0.008005239793319264,0.006185867113019431,0.8947368421052632,111.7688995215311,0.006130521957618417,9.423950221963468,1,1
453,frozenset({'leadership'}),frozenset({'participate'}),0.008005239793319264,0.006913616185139364,0.006185867113019431,0.7727272727272727,111.7688995215311,0.006130521957618417,4.369580088785386,1,1
454,frozenset({'role'}),frozenset({'leadership'}),0.00946073793755913,0.008005239793319264,0.005821992576959464,0.6153846153846154,76.87272727272727,0.005746257101147551,2.57918637653737,1,1
455,frozenset({'leadership'}),frozenset({'role'}),0.008005239793319264,0.00946073793755913,0.005821992576959464,0.7272727272727273,76.87272727272727,0.005746257101147551,3.63197729422895,1,1
456,frozenset({'learning'}),frozenset({'lecture'}),0.010625136452951022,0.013390582927006768,0.005312568226475511,0.5,37.33967391304348,0.0051702914556915084,1.9732188341459864,1,1
457,frozenset({'lecture'}),frozenset({'learning'}),0.013390582927006768,0.010625136452951022,0.005312568226475511,0.3967391304347826,37.33967391304348,0.0051702914556915084,1.6400448188527659,1,1
458,frozenset({'seminar'}),frozenset({'lecture'}),0.018557601339058292,0.013390582927006768,0.004002619896659632,0.21568627450980393,16.10731031543052,0.00375412279700264,1.2579270067680663,1,1
459,frozenset({'lecture'}),frozenset({'seminar'}),0.013390582927006768,0.018557601339058292,0.004002619896659632,0.29891304347826086,16.10731031543052,0.00375412279700264,1.3998868321985525,1,1
460,frozenset({'likelihood'}),frozenset({'model'}),0.017029328287606435,0.01098901098901099,0.006258642020231424,0.3675213675213675,33.444444444444436,0.0060715065445434415,1.563706563706564,1,1
461,frozenset({'model'}),frozenset({'likelihood'}),0.01098901098901099,0.017029328287606435,0.006258642020231424,0.5695364238410595,33.444444444444436,0.0060715065445434415,2.283516483516483,1,1
462,frozenset({'regression'}),frozenset({'likelihood'}),0.013681682555854741,0.017029328287606435,0.006258642020231424,0.4574468085106383,26.862293144208035,0.006025652156460956,1.8117498655091173,1,1
463,frozenset({'likelihood'}),frozenset({'regression'}),0.017029328287606435,0.013681682555854741,0.006258642020231424,0.3675213675213675,26.862293144208035,0.006025652156460956,1.5594492316346622,1,1
464,frozenset({'statistic'}),frozenset({'likelihood'}),0.023287970307837857,0.017029328287606435,0.017029328287606435,0.7312500000000001,42.940625,0.016632749796082234,3.657565290092628,1,1
465,frozenset({'likelihood'}),frozenset({'statistic'}),0.017029328287606435,0.023287970307837857,0.017029328287606435,1.0,42.940625,0.016632749796082234,inf,1,1
466,frozenset({'statistical'}),frozenset({'likelihood'}),0.05152463430609126,0.017029328287606435,0.012517284040462848,0.24293785310734461,14.26585059635907,0.011639854127965551,1.2984015589036841,1,1
467,frozenset({'likelihood'}),frozenset({'statistical'}),0.017029328287606435,0.05152463430609126,0.012517284040462848,0.735042735042735,14.26585059635907,0.011639854127965551,3.579729606006042,1,1
468,frozenset({'mathematics'}),frozenset({'linear'}),0.05348955680081508,0.006258642020231424,0.006258642020231424,0.11700680272108843,18.695238095238096,0.005923870032394287,1.125423571826086,1,1
469,frozenset({'linear'}),frozenset({'mathematics'}),0.006258642020231424,0.05348955680081508,0.006258642020231424,1.0,18.695238095238093,0.005923870032394287,inf,1,1
470,frozenset({'matrix'}),frozenset({'linear'}),0.009096863401499164,0.006258642020231424,0.006258642020231424,0.688,109.928,0.006201708008694496,3.18506845506336,1,1
471,frozenset({'linear'}),frozenset({'matrix'}),0.006258642020231424,0.009096863401499164,0.006258642020231424,1.0,109.92799999999998,0.006201708008694496,inf,1,1
472,frozenset({'literature'}),frozenset({'literary'}),0.0391529000800524,0.028236663998253402,0.014627756349610655,0.3736059479553903,13.231235388801593,0.013522209065493026,1.551361052726824,1,1
473,frozenset({'literary'}),frozenset({'literature'}),0.028236663998253402,0.0391529000800524,0.014627756349610655,0.5180412371134021,13.231235388801595,0.013522209065493026,1.9936292768392498,1,1
474,frozenset({'poetry'}),frozenset({'literary'}),0.009824612473619097,0.028236663998253402,0.005821992576959464,0.5925925925925926,20.986636120656737,0.005544578295628833,2.385237279277014,1,1
475,frozenset({'literary'}),frozenset({'poetry'}),0.028236663998253402,0.009824612473619097,0.005821992576959464,0.20618556701030927,20.986636120656737,0.005544578295628833,1.2473637998708953,1,1
476,frozenset({'prose'}),frozenset({'literary'}),0.00858743905101521,0.028236663998253402,0.005821992576959464,0.6779661016949152,24.01013454481915,0.0055795119458704676,3.0175808854791075,1,1
477,frozenset({'literary'}),frozenset({'prose'}),0.028236663998253402,0.00858743905101521,0.005821992576959464,0.20618556701030927,24.01013454481915,0.0055795119458704676,1.24892231703963,1,1
478,frozenset({'literary'}),frozenset({'reading'}),0.028236663998253402,0.014846081071246634,0.004584819154355578,0.16237113402061856,10.936969375379018,0.004165615351455957,1.1761222170595578,1,1
479,frozenset({'reading'}),frozenset({'literary'}),0.014846081071246634,0.028236663998253402,0.004584819154355578,0.3088235294117647,10.936969375379018,0.004165615351455957,1.4059554648535908,1,1
480,frozenset({'study'}),frozenset({'literary'}),0.09555345316934721,0.028236663998253402,0.004730368968779565,0.0495049504950495,1.753215269980606,0.002032258217763866,1.0223760097518375,1,1
481,frozenset({'literary'}),frozenset({'study'}),0.028236663998253402,0.09555345316934721,0.004730368968779565,0.16752577319587628,1.753215269980606,0.002032258217763866,1.0864559138399172,1,1
482,frozenset({'literature'}),frozenset({'prose'}),0.0391529000800524,0.00858743905101521,0.004730368968779565,0.120817843866171,14.069135530212337,0.004394145825671626,1.1276531877178728,1,1
483,frozenset({'prose'}),frozenset({'literature'}),0.00858743905101521,0.0391529000800524,0.004730368968779565,0.5508474576271186,14.069135530212336,0.004394145825671626,2.139244486614223,1,1
484,frozenset({'literature'}),frozenset({'reading'}),0.0391529000800524,0.014846081071246634,0.0053853431336875045,0.137546468401487,9.26483344267075,0.0048040760049246276,1.1422689835854942,1,1
485,frozenset({'reading'}),frozenset({'literature'}),0.014846081071246634,0.0391529000800524,0.0053853431336875045,0.3627450980392157,9.264833442670747,0.0048040760049246276,1.5077908337205332,1,1
486,frozenset({'literature'}),frozenset({'study'}),0.0391529000800524,0.09555345316934721,0.008296339422167237,0.21189591078066913,2.2175641355957154,0.004555144617923819,1.1476232127238002,1,1
487,frozenset({'study'}),frozenset({'literature'}),0.09555345316934721,0.0391529000800524,0.008296339422167237,0.08682406702208682,2.2175641355957154,0.004555144617923819,1.0522037049165065,1,1
488,frozenset({'literature'}),frozenset({'writing'}),0.0391529000800524,0.026126191689105596,0.005094243504839531,0.13011152416356878,4.980118254962671,0.004071327332163685,1.1195386941693615,1,1
489,frozenset({'writing'}),frozenset({'literature'}),0.026126191689105596,0.0391529000800524,0.005094243504839531,0.19498607242339833,4.98011825496267,0.004071327332163685,1.193578231388447,1,1
490,frozenset({'logic'}),frozenset({'propositional'}),0.005094243504839531,0.004075394803871625,0.004075394803871625,0.8,196.3,0.004054633750362345,4.979623025980643,1,1
491,frozenset({'propositional'}),frozenset({'logic'}),0.004075394803871625,0.005094243504839531,0.004075394803871625,1.0,196.3,0.004054633750362345,inf,1,1
492,frozenset({'macroeconomics'}),frozenset({'macroeconomic'}),0.010625136452951022,0.008951313587075177,0.0072774907211993305,0.684931506849315,76.51742955785721,0.007182381792903502,3.1455023525279784,1,1
493,frozenset({'macroeconomic'}),frozenset({'macroeconomics'}),0.008951313587075177,0.010625136452951022,0.0072774907211993305,0.8130081300813007,76.51742955785721,0.007182381792903502,5.291004705055954,1,1
494,frozenset({'management'}),frozenset({'mentoring'}),0.03165708463721709,0.005676442762535478,0.005676442762535478,0.1793103448275862,31.588505747126437,0.0054967431335635735,1.2115707210036333,1,1
495,frozenset({'mentoring'}),frozenset({'management'}),0.005676442762535478,0.03165708463721709,0.005676442762535478,1.0,31.588505747126437,0.0054967431335635735,inf,1,1
496,frozenset({'management'}),frozenset({'modelling'}),0.03165708463721709,0.025034568080925697,0.004512044247143585,0.1425287356321839,5.693277198609997,0.0037195228065495466,1.1370240291817622,1,1
497,frozenset({'modelling'}),frozenset({'management'}),0.025034568080925697,0.03165708463721709,0.004512044247143585,0.18023255813953487,5.693277198609997,0.0037195228065495466,1.181241003137579,1,1
498,frozenset({'management'}),frozenset({'organisation'}),0.03165708463721709,0.01695655338039444,0.006549741649079397,0.20689655172413793,12.201568743525232,0.006012946603560761,1.2394895631290679,1,1
499,frozenset({'organisation'}),frozenset({'management'}),0.01695655338039444,0.03165708463721709,0.006549741649079397,0.38626609442060084,12.201568743525232,0.006012946603560761,1.5777895054512479,1,1
500,frozenset({'organisational'}),frozenset({'management'}),0.010697911360163017,0.03165708463721709,0.005021468597627538,0.4693877551020408,14.827257799671592,0.004682803912257411,1.824953955876014,1,1
501,frozenset({'management'}),frozenset({'organisational'}),0.03165708463721709,0.010697911360163017,0.005021468597627538,0.15862068965517243,14.827257799671592,0.004682803912257411,1.1758098594489865,1,1
502,frozenset({'participate'}),frozenset({'management'}),0.006913616185139364,0.03165708463721709,0.005676442762535478,0.8210526315789474,25.935825771324865,0.0054575778298132874,5.411328056439081,1,1
503,frozenset({'management'}),frozenset({'participate'}),0.03165708463721709,0.006913616185139364,0.005676442762535478,0.1793103448275862,25.935825771324865,0.0054575778298132874,1.2100632407828134,1,1
504,frozenset({'management'}),frozenset({'portfolio'}),0.03165708463721709,0.004730368968779565,0.004002619896659632,0.12643678160919541,26.72873563218391,0.003852870205849712,1.1393218144699497,1,1
505,frozenset({'portfolio'}),frozenset({'management'}),0.004730368968779565,0.03165708463721709,0.004002619896659632,0.8461538461538461,26.72873563218391,0.003852870205849712,6.294228949858089,1,1
506,frozenset({'risk'}),frozenset({'management'}),0.006840841277927371,0.03165708463721709,0.004512044247143585,0.6595744680851063,20.834971875764246,0.00429548315581847,2.8445073138781747,1,1
507,frozenset({'management'}),frozenset({'risk'}),0.03165708463721709,0.006840841277927371,0.004512044247143585,0.1425287356321839,20.834971875764246,0.00429548315581847,1.1582419143273501,1,1
508,frozenset({'role'}),frozenset({'management'}),0.00946073793755913,0.03165708463721709,0.005676442762535478,0.6,18.95310344827586,0.005376943380915638,2.4208572884069572,1,1
509,frozenset({'management'}),frozenset({'role'}),0.03165708463721709,0.00946073793755913,0.005676442762535478,0.1793103448275862,18.95310344827586,0.005376943380915638,1.2069596050340667,1,1
510,frozenset({'markov'}),frozenset({'markovian'}),0.009533512844771124,0.0046575940615675715,0.0046575940615675715,0.48854961832061067,104.89312977099236,0.004613190828755887,1.9461172414617107,1,1
511,frozenset({'markovian'}),frozenset({'markov'}),0.0046575940615675715,0.009533512844771124,0.0046575940615675715,1.0,104.89312977099236,0.004613190828755887,inf,1,1
512,frozenset({'markov'}),frozenset({'process'}),0.009533512844771124,0.009096863401499164,0.0046575940615675715,0.48854961832061067,53.705282442748086,0.004570868997482251,1.9374374760358744,1,1
513,frozenset({'process'}),frozenset({'markov'}),0.009096863401499164,0.009533512844771124,0.0046575940615675715,0.5119999999999999,53.70528244274808,0.004570868997482251,2.029644440891862,1,1
514,frozenset({'markov'}),frozenset({'queue'}),0.009533512844771124,0.0046575940615675715,0.0046575940615675715,0.48854961832061067,104.89312977099236,0.004613190828755887,1.9461172414617107,1,1
515,frozenset({'queue'}),frozenset({'markov'}),0.0046575940615675715,0.009533512844771124,0.0046575940615675715,1.0,104.89312977099236,0.004613190828755887,inf,1,1
516,frozenset({'queuing'}),frozenset({'markov'}),0.0046575940615675715,0.009533512844771124,0.0046575940615675715,1.0,104.89312977099236,0.004613190828755887,inf,1,1
517,frozenset({'markov'}),frozenset({'queuing'}),0.009533512844771124,0.0046575940615675715,0.0046575940615675715,0.48854961832061067,104.89312977099236,0.004613190828755887,1.9461172414617107,1,1
518,frozenset({'markov'}),frozenset({'statistical'}),0.009533512844771124,0.05152463430609126,0.004875918783203551,0.5114503816793893,9.926327252339672,0.0043847080202242955,1.9414105141547193,1,1
519,frozenset({'statistical'}),frozenset({'markov'}),0.05152463430609126,0.009533512844771124,0.004875918783203551,0.09463276836158191,9.926327252339672,0.0043847080202242955,1.0939941855006272,1,1
520,frozenset({'process'}),frozenset({'markovian'}),0.009096863401499164,0.0046575940615675715,0.0046575940615675715,0.5119999999999999,109.92799999999998,0.004615224564609857,2.039636077742689,1,1
521,frozenset({'markovian'}),frozenset({'process'}),0.0046575940615675715,0.009096863401499164,0.0046575940615675715,1.0,109.92799999999998,0.004615224564609857,inf,1,1
522,frozenset({'queue'}),frozenset({'markovian'}),0.0046575940615675715,0.0046575940615675715,0.0046575940615675715,1.0,214.703125,0.004635900879125222,inf,1,1
523,frozenset({'markovian'}),frozenset({'queue'}),0.0046575940615675715,0.0046575940615675715,0.0046575940615675715,1.0,214.703125,0.004635900879125222,inf,1,1
524,frozenset({'queuing'}),frozenset({'markovian'}),0.0046575940615675715,0.0046575940615675715,0.0046575940615675715,1.0,214.703125,0.004635900879125222,inf,1,1
525,frozenset({'markovian'}),frozenset({'queuing'}),0.0046575940615675715,0.0046575940615675715,0.0046575940615675715,1.0,214.703125,0.004635900879125222,inf,1,1
526,frozenset({'mathematical'}),frozenset({'mathematics'}),0.03726075249254057,0.05348955680081508,0.02023142420493414,0.54296875,10.150930059523809,0.01823836306804328,2.070997209051208,1,1
527,frozenset({'mathematics'}),frozenset({'mathematical'}),0.05348955680081508,0.03726075249254057,0.02023142420493414,0.3782312925170068,10.15093005952381,0.01823836306804328,1.5483880676542292,1,1
528,frozenset({'mathematical'}),frozenset({'modelling'}),0.03726075249254057,0.025034568080925697,0.006622516556291391,0.177734375,7.099558275799419,0.0056897097112703614,1.185706178485905,1,1
529,frozenset({'modelling'}),frozenset({'mathematical'}),0.025034568080925697,0.03726075249254057,0.006622516556291391,0.26453488372093026,7.099558275799419,0.0056897097112703614,1.3090209531326722,1,1
530,frozenset({'mathematical'}),frozenset({'multivariate'}),0.03726075249254057,0.0056036678553234845,0.005530892948111491,0.1484375,26.48934659090909,0.005322096067103877,1.1677314726102623,1,1
531,frozenset({'multivariate'}),frozenset({'mathematical'}),0.0056036678553234845,0.03726075249254057,0.005530892948111491,0.987012987012987,26.48934659090909,0.005322096067103877,74.13092205807435,1,1
